7,7
14,15
21,24
28,34
35,44
42,55
49,66
56,77
63,88
70,100
77,103
84,124
91,120
98,140
105,144
112,156
119,160
126,188
133,175
140,198
147,209
154,208
161,236
168,223
175,243
182,251
189,254
196,292
203,322
210,293
217,313
224,294
231,331
238,354
245,368
252,359
259,388
266,389
273,397
280,375
287,410
294,397
301,416
308,429
315,450
322,478
329,448
336,455
343,475
350,501
357,516
364,530
371,524
378,519
385,544
392,547
399,605
406,599
413,567
420,538
427,606
434,617
441,617
448,662
455,677
462,647
469,618
476,666
483,658
490,718
497,682
504,709
511,707
518,704
525,738
532,734
539,752
546,756
553,738
560,742
567,721
574,758
581,777
588,802
595,829
602,803
609,808
616,788
623,833
630,779
637,799
644,834
651,882
658,871
665,886
672,846
679,887
686,866
693,888
700,937
707,952
714,935
721,942
728,898
735,956
742,948
749,912
756,968
763,984
770,971
777,1027
784,986
791,987
798,1026
805,958
812,1042
819,1012
826,1011
833,1010
840,1062
847,1089
854,1089
861,1042
868,1057
875,1086
882,1097
889,1127
896,1126
903,1078
910,1109
917,1105
924,1092
931,1145
938,1176
945,1161
952,1195
959,1189
966,1208
973,1200
980,1207
987,1233
994,1243
1001,1246
1008,1218
1015,1265
1022,1240
1029,1272
1036,1276
1043,1278
1050,1248
1057,1257
1064,1287
1071,1320
1078,1314
1085,1311
1092,1331
1099,1320
1106,1312
1113,1356
1120,1376
1127,1317
1134,1367
1141,1371
1148,1374
1155,1376
1162,1351
1169,1398
1176,1388
1183,1392
1190,1380
1197,1413
1204,1439
1211,1414
1218,1413
1225,1475
1232,1454
1239,1409
1246,1441
1253,1434
1260,1470
1267,1469
1274,1466
1281,1485
1288,1462
1295,1508
1302,1506
1309,1500
1316,1518
1323,1561
1330,1531
1337,1567
1344,1559
1351,1554
1358,1527
1365,1559
1372,1579
1379,1561
1386,1549
1393,1568
1400,1597
1407,1603
1414,1607
1421,1631
1428,1623
1435,1628
1442,1624
1449,1659
1456,1648
1463,1634
1470,1673
1477,1647
1484,1699
1491,1717
1498,1692
1505,1737
1512,1678
1519,1726
1526,1709
1533,1707
1540,1725
1547,1734
1554,1753
1561,1764
1568,1764
1575,1794
1582,1770
1589,1771
1596,1806
1603,1788
1610,1786
1617,1797
1624,1800
1631,1797
1638,1850
1645,1831
1652,1825
1659,1840
1666,1865
1673,1850
1680,1852
1687,1885
1694,1865
1701,1861
1708,1894
1715,1905
1722,1898
1729,1903
1736,1928
1743,1909
1750,1930
1757,1911
1764,1944
1771,1922
1778,1957
1785,1962
1792,1952
1799,1954
1806,1994
1813,1952
1820,1995
1827,1986
1834,1986
1841,2012
1848,2017
1855,1986
1862,2000
1869,2014
1876,2017
1883,2031
1890,2054
1897,2084
1904,2057
1911,2040
1918,2049
1925,2093
1932,2065
1939,2073
1946,2082
1953,2104
1960,2117
1967,2143
1974,2132
1981,2139
1988,2131
1995,2149
2002,2164
2009,2161
2016,2163
2023,2190
2030,2145
2037,2167
2044,2175
2051,2189
2058,2186
2065,2214
2072,2206
2079,2198
2086,2232
2093,2210
2100,2241
2107,2236
2114,2244
2121,2260
2128,2257
2135,2291
2142,2266
2149,2271
2156,2265
2163,2301
2170,2286
2177,2305
2184,2304
2191,2320
2198,2326
2205,2340
2212,2349
2219,2334
2226,2349
2233,2347
2240,2360
2247,2383
2254,2390
2261,2374
2268,2373
2275,2385
2282,2370
2289,2402
2296,2421
2303,2396
2310,2405
2317,2443
2324,2441
2331,2440
2338,2420
2345,2439
2352,2429
2359,2471
2366,2480
2373,2474
2380,2474
2387,2497
2394,2511
2401,2499
2408,2512
2415,2512
2422,2525
2429,2520
2436,2544
2443,2550
2450,2535
2457,2550
2464,2563
2471,2546
2478,2557
2485,2565
2492,2591
2499,2584
2506,2584
2513,2605
2520,2588
2527,2606
2534,2578
2541,2623
2548,2634
2555,2610
2562,2656
2569,2632
2576,2654
2583,2650
2590,2646
2597,2667
2604,2694
2611,2675
2618,2702
2625,2690
2632,2685
2639,2726
2646,2707
2653,2714
2660,2726
2667,2726
2674,2738
2681,2726
2688,2731
2695,2751
2702,2769
2709,2768
2716,2775
2723,2764
2730,2798
2737,2790
2744,2816
2751,2805
2758,2796
2765,2822
2772,2843
2779,2840
2786,2854
2793,2829
2800,2856
2807,2873
2814,2858
2821,2870
2828,2884
2835,2889
2842,2893
2849,2884
2856,2900
2863,2902
2870,2901
2877,2914
2884,2937
2891,2927
2898,2922
2905,2878
2912,2959
2919,2953
2926,2961
2933,2970
2940,2985
2947,2973
2954,2968
2961,2981
2968,3018
2975,3019
2982,3021
2989,3024
2996,3002
3003,3021
3010,3035
3017,3046
3024,3044
3031,3049
3038,3026
3045,3057
3052,3062
3059,3068
3066,3083
3073,3047
3080,3096
3087,3084
3094,3099
3101,3134
3108,3118
3115,3117
3122,3151
3129,3111
3136,3127
3143,3149
3150,3139
3157,3162
3164,3151
3171,3166
3178,3173
3185,3185
3192,3189
3199,3206
3206,3190
3213,3196
3220,3232
3227,3194
3234,3228
3241,3250
3248,3233
3255,3261
3262,3249
3269,3258
3276,3256
3283,3259
3290,3273
3297,3281
3304,3277
3311,3296
3318,3324
3325,3311
3332,3299
3339,3310
3346,3319
3353,3322
3360,3325
3367,3320
3374,3338
3381,3354
3388,3354
3395,3326
3402,3383
3409,3384
3416,3387
3423,3396
3430,3409
3437,3394
3444,3401
3451,3402
3458,3416
3465,3420
3472,3427
3479,3422
3486,3446
3493,3457
3500,3451
3507,3477
3514,3469
3521,3460
3528,3486
3535,3503
3542,3463
3549,3515
3556,3508
3563,3482
3570,3511
3577,3525
3584,3541
3591,3519
3598,3538
3605,3555
3612,3567
3619,3549
3626,3576
3633,3550
3640,3592
3647,3562
3654,3601
3661,3595
3668,3610
3675,3592
3682,3612
3689,3605
3696,3645
3703,3643
3710,3636
3717,3644
3724,3640
3731,3651
3738,3674
3745,3679
3752,3677
3759,3681
3766,3678
3773,3685
3780,3695
3787,3694
3794,3694
3801,3713
3808,3700
3815,3723
3822,3721
3829,3730
3836,3773
3843,3768
3850,3758
3857,3743
3864,3786
3871,3787
3878,3767
3885,3796
3892,3800
3899,3813
3906,3809
3913,3835
3920,3824
3927,3820
3934,3861
3941,3833
3948,3837
3955,3858
3962,3860
3969,3858
3976,3876
3983,3877
3990,3892
3997,3876
4004,3900
4011,3909
4018,3898
4025,3894
4032,3931
4039,3913
4046,3921
4053,3913
4060,3957
4067,3949
4074,3942
4081,3932
4088,3966
4095,3983
4102,3987
4109,3993
4116,3957
4123,4006
4130,4001
4137,4032
4144,4012
4151,4000
4158,4025
4165,4025
4172,4022
4179,4056
4186,4050
4193,4056
4200,4041
4207,4071
4214,4080
4221,4087
4228,4093
4235,4108
4242,4111
4249,4119
4256,4117
4263,4117
4270,4119
4277,4122
4284,4142
4291,4134
4298,4158
4305,4142
4312,4169
4319,4156
4326,4163
4333,4190
4340,4175
4347,4188
4354,4205
4361,4198
4368,4214
4375,4209
4382,4210
4389,4232
4396,4246
4403,4239
4410,4240
4417,4240
4424,4248
4431,4252
4438,4269
4445,4291
4452,4276
4459,4298
4466,4287
4473,4312
4480,4298
4487,4311
4494,4302
4501,4314
4508,4335
4515,4337
4522,4345
4529,4348
4536,4337
4543,4363
4550,4339
4557,4371
4564,4374
4571,4386
4578,4383
4585,4390
4592,4418
4599,4423
4606,4421
4613,4419
4620,4417
4627,4454
4634,4466
4641,4430
4648,4442
4655,4488
4662,4440
4669,4461
4676,4479
4683,4477
4690,4510
4697,4492
4704,4498
4711,4515
4718,4493
4725,4521
4732,4516
4739,4543
4746,4561
4753,4552
4760,4519
4767,4518
4774,4575
4781,4554
4788,4582
4795,4573
4802,4570
4809,4598
4816,4601
4823,4611
4830,4609
4837,4590
4844,4608
4851,4614
4858,4605
4865,4650
4872,4639
4879,4642
4886,4662
4893,4650
4900,4686
4907,4669
4914,4680
4921,4691
4928,4691
4935,4713
4942,4693
4949,4717
4956,4715
4963,4707
4970,4712
4977,4729
4984,4732
4991,4761
4998,4730
5005,4750
5012,4763
5019,4755
5026,4799
5033,4769
5040,4789
5047,4795
5054,4785
5061,4807
5068,4812
5075,4807
5082,4832
5089,4826
5096,4839
5103,4853
5110,4865
5117,4838
5124,4858
5131,4887
5138,4862
5145,4886
5152,4866
5159,4880
5166,4870
5173,4885
5180,4920
5187,4929
5194,4928
5201,4900
5208,4912
5215,4948
5222,4943
5229,4934
5236,4963
5243,4952
5250,4997
5257,4991
5264,4983
5271,4967
5278,5005
5285,5001
5292,4992
5299,4999
5306,5011
5313,5017
5320,5022
5327,5038
5334,5042
5341,5040
5348,5072
5355,5067
5362,5065
5369,5079
5376,5055
5383,5094
5390,5101
5397,5110
5404,5094
5411,5129
5418,5131
5425,5120
5432,5132
5439,5158
5446,5159
5453,5155
5460,5141
5467,5145
5474,5155
5481,5151
5488,5178
5495,5153
5502,5194
5509,5193
5516,5186
5523,5219
5530,5202
5537,5210
5544,5215
5551,5231
5558,5236
5565,5254
5572,5245
5579,5247
5586,5260
5593,5265
5600,5268
5607,5251
5614,5273
5621,5292
5628,5304
5635,5300
5642,5315
5649,5322
5656,5313
5663,5352
5670,5318
5677,5345
5684,5364
5691,5389
5698,5356
5705,5365
5712,5356
5719,5373
5726,5365
5733,5385
5740,5393
5747,5352
5754,5398
5761,5442
5768,5404
5775,5404
5782,5443
5789,5426
5796,5426
5803,5454
5810,5448
5817,5459
5824,5471
5831,5454
5838,5493
5845,5489
5852,5493
5859,5485
5866,5465
5873,5503
5880,5535
5887,5514
5894,5497
5901,5514
5908,5523
5915,5547
5922,5529
5929,5534
5936,5582
5943,5565
5950,5564
5957,5590
5964,5612
5971,5566
